Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, capture","Marine, aquac.",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, capture","Freshwater, aquac.",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Anhui,2013,155.08826090000005,605.2830052,1612.589917,34910.370414127596,122.1,1045.0,2971.53395,72415.7,18.14511213,14.99856916,253.4151168,97.15250627099519,124.5341925,25.33927751,148.60861695331698,14.352697760765551,85.28090914121981,1.34159451984853,215.5341,215.5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5341,32.5049,183.0292,171.3382,30.9501,8.8674,4.3784
Fujian,2013,68.8678,115.8401,1296.244026,16324.580293851153,25.6,150.4,2092.046456,33862.6,2.6406,2.0743,157.74628080000005,45.42987858782283,25.03920812,14.9348,103.1484375,13.79188829787234,75.40285749753926,1.34159451984853,658.4802,580.8288,571.6786,216.7826,354.89599999999996,191.5918,45.7391,241.0641,77.6514,15.6322,86.8016,8.5088,78.2928,72.5187,7.0921,5.197,1.9938
Jiangxi,2013,301.131,56.23,1708.02,21468.163758949668,133.3,72.1,3150.264210000001,44532.1,12.6929,1.12,245.1234,59.744021317346714,46.1214,12.2472,95.22055513878469,15.533980582524274,77.81042593884527,1.34159451984853,242.646,242.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.646,26.061999999999998,216.584,213.6498,15.4424,7.4938,6.06
Shandong,2013,500.0670029,2158.051,2931.41093,88571.49971574254,443.4,2967.3,4797.66496,183726.7,67.89594942,33.68731535,392.8943229,246.48673386985493,396.2068,271.43079460000007,153.12573166441138,11.352851194688773,81.89282206567422,1.34159451984853,863.1599,804.0974,699.459,242.824,456.635,187.0689,38.7635,372.3315,59.0625,42.2326,163.7009,14.2253,149.4756,151.26,10.5984,0.9228,0.9197
Henan,2013,905.1053952,1830.3,4426.7445,45475.892008811985,535.5,2032.4,5996.865,94332.1,80.5608,24.75849723,454.125,126.55542840580354,410.23255,316.4161,150.4403361344538,12.1819018057469,75.7270673927127,1.34159451984853,85.01299999999998,85.01299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.01299999999998,4.6817,80.3313,82.2985,2.0354,0.0693,0.6098
Hubei,2013,344.070475,462.9072288,2566.07084,25169.5962389184,140.3,515.0,4356.434683,52210.1,20.17274359,8.216036246,330.5950066000001,70.04478404074374,145.05,15.40475352,143.7829193870278,15.95346843883495,75.88659779293197,1.34159451984853,410.3732,410.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.3732,21.3035,389.0697,345.0337,57.0227,4.1303,4.1865
Hunan,2013,442.906,512.5,4096.9075,19902.117469397905,155.8,657.6,5902.3152,41283.6,18.1944,10.7,430.5932,55.385851519618775,95.6,8.9,116.78048780487805,16.271289537712892,72.95327094696671,1.34159451984853,234.0595,234.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0595,10.4606,223.5989,225.4373,3.1391,2.3997,3.0834
Guangdong,2013,238.1898541,39.34,2282.58,50174.60937694317,58.4,49.9,3744.79,104078.8,6.9706819000000015,0.8883336,277.77195,139.6315477124112,32.31,13.76,119.3609914383562,17.802276553106214,74.17557459830859,1.34159451984853,816.1268,807.8528,442.4022,155.4002,287.002,159.3396,66.3193,196.9585,8.274,11.5108,373.7246,12.9844,360.7402,334.8845,29.5633,5.0535,4.2233
Guangxi,2013,456.9882199,202.16487,2471.5332,39636.132632757115,148.2,205.6,3456.723687,82218.5,14.33124,3.2407364380000003,261.3375,110.30388903016636,22.71462,9.55656,96.70202429149798,15.76233676070039,75.60265837354444,1.34159451984853,319.3444,319.3444,170.9849,65.3388,105.6461,41.5569,36.0164,83.2495,0.0,10.1621,148.3595,13.1851,135.1744,142.3413,1.49,1.7138,2.8144
Hainan,2013,84.32646449,68.34,433.78,7248.116350134133,27.3,79.1,610.5,15035.0,2.61793,1.06,50.48,20.170873605922644,3.81,0.226,95.89487179487179,13.400758533501898,82.68632268632268,1.34159451984853,183.1423,179.5106,136.9335,112.1263,24.8072,101.7059,18.4472,5.66,3.6317,7.4887,46.2088,2.1538,44.055,44.7734,0.2504,0.1869,0.9981
Chongqing,2013,136.66,185.23,1502.25,11165.618384351626,59.0,227.4,2104.46,23161.2,7.62,2.98809,154.95,31.07293899311577,41.09,6.8,129.15254237288136,13.14023746701847,73.62933959305475,1.34159451984853,38.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,1.48,37.02,38.0958,0.2215,0.0472,0.1355
Sichuan,2013,949.6968956,1689.185453,5004.095331,30744.692104748872,264.7,1583.6,7314.075648,63774.7,31.09094611,24.547929,510.83182080000006,85.55978802498404,145.2,70.63249268,117.45729546656592,15.501344405152818,69.84229387067997,1.34159451984853,126.0578,126.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0578,6.0,120.0578,124.2174,0.755,0.415,0.6704
Guizhou,2013,460.6198075,299.5889545,1604.1,4667.3337715635935,115.2,205.4,1832.28,9681.6,14.130999999999998,3.5068265010000004,163.73,12.988781503365528,15.44,5.4519,122.66493055555554,17.07315725900682,89.35861331237584,1.34159451984853,16.6997,16.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6997,1.4,15.2997,16.3725,0.231,0.0517,0.0445
Yunnan,2013,730.3822798,929.0596067,2708.65,9632.787606374473,275.7,792.4,3323.66,19981.6,31.79628,13.99977159,275.9636,26.807205057805387,23.24,54.51,115.32927094668118,17.667556272084806,83.03003315621935,1.34159451984853,48.63,48.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63,3.8247,44.8053,48.0071,0.3381,0.1315,0.1533
Xizang,2013,617.9102107000001,1558.6432630000006,36.9794625,77.90459608790661,134.5,532.5,18.348894,161.6,15.94355954,8.566892488999999,1.4974008,0.21680167440752243,0.468520131,26.967066,118.53947613382901,16.08806101220657,81.60714209804688,1.34159451984853,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0335,0.0065,0.0324,0.0,0.0,0.0076
Shaanxi,2013,143.1272898,638.8380796,897.9,2421.1649315117165,52.0,452.8,1186.5508,5022.3,7.5225,7.038484944,88.34299999999998,6.737890157035272,55.4,141.091,144.66346153846155,15.544357208480566,74.45361799933048,1.34159451984853,12.515,12.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515,0.54,11.975,12.1719,0.0205,0.002,0.3206
Gansu,2013,432.1358795,1825.441494,608.85,1673.4061506209248,164.1,1033.0,696.7,3471.2,17.16,16.569000000000006,50.787,4.656942897298217,14.5,38.50387164,104.57038391224863,16.039690222652474,72.89651212860628,1.34159451984853,1.3884,1.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884,0.0,1.3884,1.3832,0.005,0.0,0.0002
Qinghai,2013,452.1881994,1460.21,120.83,194.85790679908325,105.4,622.8,137.69,404.2,10.277,10.52971875,9.90256,0.5422725049227758,2.26,27.55,97.50474383301706,16.90706286127168,71.9192388699252,1.34159451984853,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.5875,0.0125,0.0,0.0
Ningxia,2013,95.8,570.11,75.31,584.1398457903246,59.5,521.4,95.5895,1211.7,8.67,9.036601722999999,7.092271,1.6256100797004638,7.44,104.19,145.71428571428572,17.33141872458765,74.1950841881169,1.34159451984853,14.493,14.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.493,0.023,14.47,14.2906,0.2024,0.0,0.0
Xinjiang,2013,371.13545,3663.224243,274.72005,3086.7285785350077,230.3,3107.5,439.5728,6402.9,37.82336,49.71434811,31.32585,8.590095551138152,28.17,134.98641,164.23517151541466,15.998181209975867,71.26430479774909,1.34159451984853,13.1704,13.1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1704,1.3153,11.8551,12.9606,0.1032,0.0045,0.1021
Beijing,2014,19.68,68.35,179.6,3593.1937884671747,9.2,68.7,305.76,7550.7,1.7,1.17,24.01,10.129977741020294,19.65,59.48,184.7826086956522,17.03056768558952,78.52564102564104,1.34159451984853,6.8184,6.8184,1.3222,1.3222,0.0,1.3222,0.0,0.0,0.0,0.0,5.4962,0.4091,5.0871,5.4577,0.0047,0.0,0.0338
Tianjin,2014,29.96,46.76,199.78,3871.7713566090274,19.4,67.1,386.5,8136.1,3.36,1.57,29.87,10.915347172939624,19.42,68.9,173.19587628865978,23.39791356184799,77.28331177231566,1.34159451984853,40.8244,40.8244,7.7221,6.5594,1.1627,6.45,0.9156,0.1797,0.0,0.1768,33.1023,1.1712,31.9311,28.4016,4.4204,0.0979,0.1824
Hebei,2014,402.421,1526.3999,1915.45435,28375.271514141266,320.6,2189.3,3638.408,59627.5,52.4046,30.4386,281.218,79.99592723226823,362.7128,487.77,163.45789145352464,13.903348102133101,77.29149672054372,1.34159451984853,126.3941,126.3941,73.1594,23.9595,49.1999,14.3783,7.4982,46.9296,0.0,4.3533,53.2347,10.168,43.0667,49.0131,3.2328,0.3779,0.6109
Shanxi,2014,100.9,922.7422711000003,514.7382843,3612.84745017585,39.8,469.9,837.255501,7592.0,5.8,6.7,64.16486149,10.18538559469004,83.66474791,96.2,145.7286432160804,14.258352841030009,76.63713336414376,1.34159451984853,5.1248,5.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1248,0.106,5.0188,5.0637,0.0127,0.0,0.0484
Neimenggu,2014,630.6,5569.27989,669.441,5489.177298871629,336.8,5665.7,930.07612,11534.9,54.53090655,93.33188086,73.3,15.475158627000809,53.54,788.0156622000003,161.90886742874108,16.47314204070106,78.81075368325767,1.34159451984853,14.7949,14.7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7949,2.9918,11.8031,14.4644,0.1273,0.0,0.2032
Liaoning,2014,361.8,793.5,1558.8,36554.28797626026,283.3,797.5,2839.4,76814.8,42.75,8.9,240.3,103.05431472326086,279.3,131.2,150.90010589481116,11.15987460815047,84.63055575121504,1.34159451984853,525.6719,490.53170000000006,429.6825,140.63,289.0525,104.2868,24.5531,240.9997,35.1402,24.7027,95.9894,5.5688,90.4206,84.8732,9.6217,0.0612,1.4333
Jilin,2014,430.911877,410.819311,1000.396539,17929.183759525204,299.6,360.0,1721.066868,37676.2,45.99027344,4.498405097,140.3510925,50.54618344871718,98.48847566,49.3056368,153.50558558077438,12.495569713888889,81.54888988310941,1.34159451984853,19.0125,19.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0125,2.0657,16.9468,18.7606,0.2024,0.049,0.0005
Heilongjiang,2014,502.1857972,856.8356937000003,1360.290784,9505.805183909732,263.6,728.3,1921.001035,19975.4,40.59976476,11.85497384,142.5640761,26.798887171782326,98.16509943,556.5753324,154.02035189681334,16.277596924344362,74.21343013487757,1.34159451984853,51.3534,51.3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3534,5.4138,45.9396,50.8805,0.4359,0.0319,0.0051
Shanghai,2014,5.9,28.08,171.68,1030.7465196365767,0.1,39.7,243.13,2166.0,0.05,0.54,18.83,2.9058937299919156,5.23,27.05,500.0,13.602015113350127,77.44827869863859,1.34159451984853,33.046,33.046,16.9594,16.9594,0.0,15.6588,1.2871,0.001,0.0,0.0125,16.0866,0.3398,15.7468,10.6152,5.3968,0.0011,0.0735
Jiangsu,2014,30.59,413.8,1799.5,36042.62654601407,17.6,719.5,3073.6,75739.6,3.26702,8.01,232.35,101.61183229551972,194.58,60.72,185.62613636363633,11.132731063238358,75.59539302446643,1.34159451984853,518.7503,515.9209999999999,150.3806,56.7859,93.5947,40.3205,27.2812,74.8989,2.8293,5.0507,368.3697,32.5778,335.7919,269.9205,83.5197,11.173,3.7565
Zhejiang,2014,15.75,111.42,964.64,8270.241811987105,8.2,103.9,1724.53,17379.0,1.17,1.69,127.008,23.3155711604476,39.03,15.9,142.6829268292683,16.265640038498557,73.6478924692525,1.34159451984853,574.1734,569.347,467.333,377.539,89.794,267.7255,103.3555,73.7834,4.8264,17.6422,106.8404,9.0952,97.7452,73.4324,13.1446,3.1479,17.1155
Anhui,2014,152.6872964,642.7476597,1585.34706,34081.78119321513,124.9,1075.4,3089.1714,71619.1,17.89108056,15.49491744,264.7997058,96.08379207648387,122.529192,27.87067133,143.243239071257,14.4085153803236,85.7186835926294,1.34159451984853,223.6864,223.6864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6864,32.8456,190.8408,178.5856,31.8361,8.758,4.5067
Fujian,2014,67.7948,121.4441,1149.350968,18628.197408045136,27.4,159.9,1990.466579,39145.1,2.8505,2.2165,151.1231754,52.51685163892269,25.42244121,14.9654,104.03284671532846,13.861788617886178,75.9234930113338,1.34159451984853,695.8361,614.3205,603.3847,223.9549,379.4298,200.3934,49.5176,255.6808,81.5156,16.2773,92.4514,8.7425,83.7089,76.9996,7.7146,5.5355,2.2017
Jiangxi,2014,305.12,57.34,1738.55,21820.894303194607,135.8,73.2,3325.67,45854.2,13.12616839,1.136927343,259.768,61.517743432038465,47.81,12.85,96.6580882916053,15.531794303278689,78.10997483213907,1.34159451984853,253.6613,253.6613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6613,25.9832,227.6781,224.2616,15.3367,7.6595,6.4035
Shandong,2014,495.36357,2174.561266,2910.7,80611.42079425557,440.8,3117.8,4955.062785,169396.0,66.60592638,36.01174011,406.8,227.26074528426162,388.02429,279.6,151.10237382032668,11.550368885111295,82.0978497450058,1.34159451984853,903.7382,837.3113,746.1343,266.2236,479.9107,215.6295,39.8309,387.265,66.4269,36.982,157.6039,11.1983,146.4056,147.0897,9.0288,0.6375,0.8479
Henan,2014,918.2,1886.0,4420.0,42870.29910609613,546.0,2088.0,6310.0,90087.2,82.1,25.4,478.0,120.86049382849848,404.0,332.0,150.36630036630035,12.164750957854405,75.7527733755943,1.34159451984853,91.764,91.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.764,4.931,86.833,88.7317,2.2524,0.0731,0.7068
Hubei,2014,352.25,469.89,2550.674415,24572.216592174682,152.1,541.9,4475.11,51635.8,21.87393803,8.612213879,339.6008726,69.27430630799473,155.06,16.1,143.81287330703486,15.892625722458021,75.88659778195398,1.34159451984853,433.3008,433.3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3008,20.8068,412.494,359.6676,65.0876,4.0828,4.4628
Hunan,2014,456.8,529.0,4188.3,19036.831773886286,161.4,676.3,6220.3,40003.8,18.9,11.1,458.1,53.668878853116624,97.9,9.3,117.10037174721188,16.412834540884223,73.64596562866743,1.34159451984853,248.162,248.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.162,10.7744,237.3876,238.9943,3.1805,2.4351,3.5521
Guangdong,2014,241.95325380000003,39.84,2130.103656,45269.09276084408,58.4,50.4,3790.783541,95128.0,6.974425458,0.898136934,282.6397445,127.62320348415096,32.96691061,13.51228399,119.4250934589041,17.820177261904764,74.55971607005561,1.34159451984853,836.3406,828.1233,450.6007,156.2026,294.3981,158.7986,71.2174,199.7717,8.2173,12.5957,385.7399,12.5825,373.1574,347.2182,30.1783,4.7141,3.6293
Guangxi,2014,448.627083,201.634384,2360.31115,37255.39547735932,149.6,205.0,3518.006082,78288.1,14.37589812,3.239729495,266.289325,105.03088592935372,22.162287,9.65435192,96.0955756684492,15.803558512195123,75.69325316476244,1.34159451984853,332.3956,332.3956,174.4361,65.3386,109.0975,41.4586,37.6273,85.1907,0.0,10.1595,157.9595,13.4602,144.4993,151.7465,1.4939,1.7232,2.9959
Hainan,2014,79.13,67.97,412.86,6646.506724428487,27.2,81.1,588.52,13966.9,2.59,1.092,48.57,18.737916499272433,3.79,0.23,95.22058823529412,13.464858199753392,82.52905593692653,1.34159451984853,197.4357,193.5039,149.0173,122.0091,27.0082,109.9817,19.8623,7.0113,3.9318,8.2302,48.4184,2.2073,46.2111,47.3706,0.2482,0.1769,0.6227
Chongqing,2014,140.66,209.58,1483.76,11231.282471790739,64.3,249.9,2150.83,23601.3,8.35914,3.37,158.54,31.66337474130111,43.21,5.69,130.00217729393466,13.485394157663066,73.71107897881284,1.34159451984853,44.3409,44.3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3409,2.0333,42.3076,43.8735,0.2988,0.0456,0.12300000000000001
Sichuan,2014,983.8892,1750.74793,5000.592465,30773.732055978897,278.7,1632.7,7445.0,64667.6,33.3703,25.3085,527.1775113,86.7576977717568,145.3452,70.8118,119.73555794761393,15.501010595945365,70.80960527871054,1.34159451984853,132.6349,132.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6349,6.016,126.6189,130.7361,0.7763,0.4178,0.7047
Guizhou,2014,495.86,337.4,1600.57,4360.019708015827,117.4,220.4,1845.27,9162.1,14.68,3.752304356,165.55,12.291823150304218,16.2,5.71,125.0425894378194,17.024974392014517,89.715868138538,1.34159451984853,20.994,20.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.994,1.39,19.604,20.6203,0.2992,0.0389,0.0356
Yunnan,2014,750.8329837,1008.029673,2678.85485,9375.605623534584,287.3,807.1,3496.4903200000012,19701.8,33.57687168,14.55276257,292.3834341999999,26.431826911151767,24.26,58.2,116.87042004872957,18.03092872010903,83.62197730894898,1.34159451984853,58.2013,58.2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2013,4.6881,53.5132,57.3579,0.4939,0.2067,0.1428
Xizang,2014,613.0607,1457.083154,39.84640959,79.18569753810083,125.6,449.5,18.16993175,166.4,16.04363983,7.880626068,1.541878051,0.2232413281027954,0.4767397820000001,28.99137612,127.73598590764331,17.531982353726363,84.85876954380966,1.34159451984853,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0279,0.0061,0.0277,0.0,0.0,0.0063
Shaanxi,2014,150.62,700.1664480000003,879.41,2400.173693947831,53.1,474.2,1231.41,5043.7,7.681152,7.488432,91.8,6.76660027976003,54.5,144.67,144.65446327683614,15.791716575284692,74.54868808926352,1.34159451984853,13.932,13.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.932,0.6,13.332,13.5325,0.0372,0.0006,0.3617
Gansu,2014,454.6,1960.5,619.6,1720.8612946951935,172.3,1114.3,722.3,3616.2,18.06,17.91,52.7,4.851474102676254,15.45,39.6,104.8171793383633,16.072870860629994,72.96137339055794,1.34159451984853,1.4476,1.4476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476,0.0,1.4476,1.4427,0.0047,0.0,0.0002
Qinghai,2014,452.93,1457.07,120.56,196.25109173505274,110.6,635.3,140.46,412.4,10.61,10.92,10.53,0.5532735799855337,2.18,30.5,95.93128390596745,17.188729733983948,74.96796240922681,1.34159451984853,0.9037,0.9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037,0.0,0.9037,0.8901,0.0136,0.0,0.0
Ningxia,2014,103.1158,611.9534,75.4325,573.1445559788981,58.7,552.0,101.2,1204.4,8.79412,9.514,7.651375,1.6158164397055694,8.303163057,135.74,149.81465076660984,17.235507246376812,75.60647233201581,1.34159451984853,16.2588,16.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2588,0.0344,16.2244,16.0357,0.2225,0.0,0.0006
Xinjiang,2014,383.85,3883.98,303.6,3461.8045391266123,239.4,3327.6,475.4972919,7274.6,39.15762,53.61033455,33.85529216,9.759563494090116,30.51985817,147.52544809999995,163.56566416040098,16.110810959850944,71.19975809897983,1.34159451984853,14.4007,14.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4007,1.3126,13.0881,14.2459,0.1174,0.0045,0.0329
Beijing,2015,17.4848,69.3511,165.6081,3104.1179627121755,8.4,71.0,284.4164,6688.4,1.5461,1.1955,22.4782,8.973120786554908,19.58,57.2155,184.05952380952382,16.838028169014084,79.03271400664659,1.34159451984853,6.6147,6.6147,1.7,1.7,0.0,1.7,0.0,0.0,0.0,0.0,4.9147,0.4104,4.5043,4.9065,0.0036,0.0,0.0046
Tianjin,2015,29.28,47.96,196.9437,3721.7949253001843,19.6,68.6,377.997,8019.3,3.3936,1.61,29.21286,10.758648933021318,20.2,68.0,173.14285714285714,23.469387755102044,77.28331177231566,1.34159451984853,40.0965,40.0965,7.5637,6.5094,1.0543,6.3828,0.8719,0.25,0.0,0.059000000000000004,32.5328,1.2316,31.3012,27.9668,4.3655,0.0558,0.1447
Hebei,2015,412.481525,1450.094553,1865.652537,27119.958906627293,325.4,2255.0,3551.086208,58435.0,53.19066899999999,31.672588800000003,275.031204,78.39607576734883,373.594184,473.1369,163.46241241548861,14.045493924611975,77.44988093513498,1.34159451984853,129.7077,129.7077,76.0931,25.4447,50.6484,15.7972,7.774,48.2177,0.0,4.3042,53.6146,10.2721,43.3425,49.5247,3.096,0.3818,0.6121
Shanxi,2015,101.059846,1001.461493,485.9129404,4075.257074753206,40.2,484.4,783.6711489,8780.9,5.8754,6.9041,60.25080494,11.780407319337955,87.24036676,91.87274779,146.15422885572139,14.252890173410405,76.88276520651684,1.34159451984853,5.2427,5.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2427,0.1074,5.1353,5.185,0.013000000000000001,0.0,0.0447
Neimenggu,2015,670.9584,5777.8,645.341124,4844.8355099199625,326.4,5596.3,898.4535319,10439.1,52.89497935,92.5917695,70.8078,14.005039352150789,56.4,803.2,162.0556965379902,16.545176187838393,78.81075368501203,1.34159451984853,15.3525,15.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3525,2.9364,12.4161,15.0467,0.107,0.0,0.1988
Liaoning,2015,384.61,908.66,1457.48,40142.040997524906,266.3,753.6,2675.72,86493.5,40.27,8.45,227.12,116.03920560251882,276.5,140.25,151.22042808862184,11.21284501061571,84.88182620005082,1.34159451984853,531.2765,496.42700000000013,431.9822,137.7857,294.1965,99.8286,24.1184,245.0291,34.8495,28.1566,99.2943,5.5953,93.699,88.1463,9.9485,0.046,1.1535
Jilin,2015,450.7223921,452.8942878,972.3827011,18145.844533356,303.2,388.5,1664.271661,39098.6,46.58814699,4.786287193,136.00020869999997,52.45446749374973,107.294088,52.32673191,153.6548383575198,12.319915554697554,81.71755362239504,1.34159451984853,19.52,19.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,1.9654,17.5546,19.2398,0.2352,0.045,0.0
Heilongjiang,2015,510.69498210000006,895.6948582999999,1314.090535,9551.182173468098,269.7,751.9,1863.371004,20579.8,41.57957726,12.31900507,138.4297179,27.609746899578774,99.91863949,570.4783402,154.16973400074158,16.383834379571752,74.2899388274478,1.34159451984853,54.2368,54.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2368,5.7169,48.5199,53.7152,0.4808,0.0357,0.0051
Shanghai,2015,5.94,30.53,143.86,902.1731516829434,0.1,39.5,204.37,1943.9,0.05,0.564,16.12,2.6079255871335576,4.89,27.69,500.0,14.278481012658226,78.87654743846944,1.34159451984853,32.4369,32.4369,16.9997,16.9997,0.0,16.1269,0.8459,0.0005,0.0,0.0264,15.4372,0.3083,15.1289,10.4122,4.9707,0.0,0.0543
Jiangsu,2015,30.7,417.5,1780.3,34128.77546204963,17.4,730.2,2978.3184,73536.8,3.22454874,8.138160000000001,225.8442,98.65656788719737,196.23,59.59,185.3188931034483,11.145110928512738,75.82943448893846,1.34159451984853,521.0467,518.1195,148.1838,58.8314,89.3524,42.2725,27.5339,70.4257,2.9272,5.0245,372.8629,32.5411,340.3218,272.4695,85.6339,11.1491,3.6104
Zhejiang,2015,14.99,113.37,730.19,7055.459079083085,8.3,111.7,1315.63,15202.3,1.2,1.8,103.33,20.395322369093304,33.3,16.5,144.57831325301206,16.11459265890779,78.54031908667329,1.34159451984853,597.8341,592.6878,487.0397,393.6966,93.3431,282.8964,103.9405,76.9971,5.1463,18.0594,110.7944,8.8429,101.9515,78.0201,13.3376,3.0344,16.4023
Anhui,2015,164.61428600000005,688.3354866000003,1539.371995,34940.58742610323,112.5,1133.5,2979.196898,75286.0,16.1914279,16.57956166,259.1065121,101.00328502131642,134.659582,30.62986779,143.92380355555557,14.62687398323776,86.97193269566836,1.34159451984853,230.4261,230.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.4261,31.6388,198.7873,184.2231,32.6959,8.8344,4.6727
Fujian,2015,67.308,127.73,1066.163094,24543.017487459874,29.2,170.3,1707.760616,52882.5,3.0727,2.3636,134.53,70.94687219588988,25.51257617,14.9543,105.22945205479454,13.87903699354081,78.77567777333026,1.34159451984853,733.8969,644.2177999999999,636.3218,232.1917,404.1301,211.2835,52.3292,266.1333,89.6791,16.8967,97.5751,8.7604,88.8147,81.1767,8.3569,5.894,2.1475
Jiangxi,2015,313.34,58.21,1693.3477,22117.420615215553,139.1,75.1,3242.52825,47656.1,13.61183662,1.16,253.53356800000003,63.93516259735353,49.28,13.0,97.8564818116463,15.44607190412783,78.19008762683873,1.34159451984853,264.249,264.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.249,26.4044,237.8446,233.7111,15.6681,7.8181,7.0517
Shandong,2015,503.57,2235.66,2849.5753,82098.26731833219,447.5,3195.8,4836.141278,176896.0,67.87143898,37.09209232,397.4436,237.32270418312555,423.9,275.38,151.6680200670391,11.606512397521746,82.18196639705363,1.34159451984853,931.2693,864.5306,774.6994,275.134,499.5654,224.0035,39.3606,406.1479,66.7387,38.4487,156.5699,10.2627,146.3072,146.1582,8.97,0.6498,0.7919
Henan,2015,934.0,1926.0,4376.0,42488.786479023336,548.6,2126.0,6171.18,91550.0,82.6,25.9,467.962,122.82297829213293,410.0,342.2,150.56507473569084,12.182502351834431,75.83023019908671,1.34159451984853,102.37299999999999,102.37299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.37299999999999,5.113,97.26,99.0287,2.5112,0.107,0.7261
Hubei,2015,361.33,465.704,2497.110252,23772.69648475225,159.9,550.6,4363.23225,51222.7,22.98985256,8.81028494,331.4504517,68.72009361184529,165.29,16.85,143.77643877423387,16.001243988376316,75.96443019965301,1.34159451984853,455.8863,455.8863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.8863,19.1002,436.7861,377.8834,69.6614,3.6804,4.6611
Hunan,2015,471.7,546.1,4079.4042,19248.603742015828,168.5,699.9,6077.2331,41474.7,19.8828,11.6,448.0218,55.64223023236182,101.5,9.7,117.99881305637983,16.573796256608087,73.72134532736615,1.34159451984853,259.3776,259.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3776,10.8939,248.4837,248.3578,4.7223,2.5334,3.7641
Guangdong,2015,242.340379,41.497344,2135.854936,45214.659100606026,58.3,50.6,3663.438739,97423.4,6.9731834410000015,0.908082737,274.1500012,130.70269954501126,33.83614774,12.94547134,119.60863535162953,17.94629915019763,74.83406185600201,1.34159451984853,858.2223,849.9246,459.2303,156.0126,303.2177,163.3615,72.0369,203.2901,8.2977,12.2441,398.99199999999996,12.4282,386.5638,359.4803,31.3474,4.7886,3.3757
